AÑO;PERIODO;FECHA ENVIO;CODIGO ENTIDAD;ENTIDAD;CODIGO LINEA;LINEA INTERVENCION;CODIGO SERVICIO;NOMBRE SERVICIO;UBIGEO;DEPARTAMENTO;PROVINCIA;DISTRITO;CODIGO CENTRO ATENCION;NOMBRE CENTRO ATENCION;N° DE CEM;N° DE PERSONAS INFORMADAS Y SENSIBILIZADAS - TOTAL;N° DE PERSONAS INFORMADAS Y SENSIBILIZADAS - HOMBRES;N° DE PERSONAS INFORMADAS Y SENSIBILIZADAS - MUJERES;N° DE PERSONAS INFORMAS Y SENSIBILIZADAS - 0_5 - TOTAL;N° DE PERSONAS INFORMAS Y SENSIBILIZADAS - 0_5 - HOMBRES;N° DE PERSONAS INFORMAS Y SENSIBILIZADAS - 0_5 - MUJERES;N° DE PERSONAS INFORMAS Y SENSIBILIZADAS - 6_11 - TOTAL;N° DE PERSONAS INFORMAS Y SENSIBILIZADAS - 6_11 - HOMBRES;N° DE PERSONAS INFORMAS Y SENSIBILIZADAS - 6_11 - MUJERES;N° DE PERSONAS INFORMAS Y SENSIBILIZADAS - 12_17 - TOTAL;N° DE PERSONAS INFORMAS Y SENSIBILIZADAS - 12_17 - HOMBRES;N° DE PERSONAS INFORMAS Y SENSIBILIZADAS - 12_17 - MUJERES;N° DE PERSONAS INFORMAS Y SENSIBILIZADAS - 18_29 - TOTAL;N° DE PERSONAS INFORMAS Y SENSIBILIZADAS - 18_29 - HOMBRES;N° DE PERSONAS INFORMAS Y SENSIBILIZADAS - 18_29 - MUJERES;N° DE PERSONAS INFORMAS Y SENSIBILIZADAS - 30_59 - TOTAL;N° DE PERSONAS INFORMAS Y SENSIBILIZADAS - 30_59 - HOMBRES;N° DE PERSONAS INFORMAS Y SENSIBILIZADAS - 30_59 - MUJERES;N° DE PERSONAS INFORMAS Y SENSIBILIZADAS - 60_MÁS - TOTAL;N° DE PERSONAS INFORMAS Y SENSIBILIZADAS - 60_MÁS - HOMBRES;N° DE PERSONAS INFORMAS Y SENSIBILIZADAS - 60_MÁS - MUJERES;N° DE ACCIONES PREVENTIVAS  PROMOCIONALES - TOTAL;;
2020;ENE - DIC;15/01/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN002;PREVENCIÓN FRENTE A LA VIOLENCIA FAMILIAR Y SEXUAL Y PROMOCIÓN DE RELACIONES DEMOCRÁTICAS ENTRE VARONES Y MUJERES;SER001;CENTRO EMERGENCIA MUJER ITINERANTE;080902;CUSCO;LA CONVENCION;ECHARATE;CEM199;ECHARATI;1;1,139;624;515;0;0;0;0;0;0;0;0;0;201;109;92;823;448;375;115;67;48;60;;
2020;ENE - DIC;15/01/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN002;PREVENCIÓN FRENTE A LA VIOLENCIA FAMILIAR Y SEXUAL Y PROMOCIÓN DE RELACIONES DEMOCRÁTICAS ENTRE VARONES Y MUJERES;SER001;CENTRO EMERGENCIA MUJER ITINERANTE;021301;ANCASH;MARISCAL LUZURIAGA;PISCOBAMBA;CEM200;MARISCAL LUZURIAGA;1;1,518;524;994;0;0;0;0;0;0;34;1;33;279;95;184;578;276;302;627;152;475;70;;
2020;ENE - DIC;15/01/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN002;PREVENCIÓN FRENTE A LA VIOLENCIA FAMILIAR Y SEXUAL Y PROMOCIÓN DE RELACIONES DEMOCRÁTICAS ENTRE VARONES Y MUJERES;SER001;CENTRO EMERGENCIA MUJER ITINERANTE;040601;AREQUIPA;CONDESUYOS;CHUQUIBAMBA;CEM201;CONDESUYOS;1;559;250;309;0;0;0;7;7;0;348;194;154;15;4;11;189;45;144;0;0;0;97;;
2020;ENE - DIC;15/01/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN002;PREVENCIÓN FRENTE A LA VIOLENCIA FAMILIAR Y SEXUAL Y PROMOCIÓN DE RELACIONES DEMOCRÁTICAS ENTRE VARONES Y MUJERES;SER001;CENTRO EMERGENCIA MUJER ITINERANTE;220401;SAN MARTIN;HUALLAGA;SAPOSOA;CEM202;HUALLAGA;1;1,837;1,015;822;0;0;0;0;0;0;53;20;33;486;293;193;1,088;645;443;210;57;153;86;;
2020;ENE - DIC;15/01/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN002;PREVENCIÓN FRENTE A LA VIOLENCIA FAMILIAR Y SEXUAL Y PROMOCIÓN DE RELACIONES DEMOCRÁTICAS ENTRE VARONES Y MUJERES;SER001;CENTRO EMERGENCIA MUJER ITINERANTE;210102;PUNO;PUNO;ACORA;CEM203;ACORA;1;350;171;179;0;0;0;0;0;0;0;0;0;49;1;48;206;123;83;95;47;48;12;;
2020;ENE - DIC;15/01/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN002;PREVENCIÓN FRENTE A LA VIOLENCIA FAMILIAR Y SEXUAL Y PROMOCIÓN DE RELACIONES DEMOCRÁTICAS ENTRE VARONES Y MUJERES;SER001;CENTRO EMERGENCIA MUJER ITINERANTE;030401;APURIMAC;AYMARAES;CHALHUANCA;CEM204;AYMARAES;1;829;167;662;0;0;0;0;0;0;5;3;2;140;21;119;530;100;430;154;43;111;56;;
2020;ENE - DIC;15/01/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN002;PREVENCIÓN FRENTE A LA VIOLENCIA FAMILIAR Y SEXUAL Y PROMOCIÓN DE RELACIONES DEMOCRÁTICAS ENTRE VARONES Y MUJERES;SER001;CENTRO EMERGENCIA MUJER ITINERANTE;020401;ANCASH;ASUNCION;CHACAS;CEM205;ASUNCION;1;902;434;468;0;0;0;36;18;18;26;14;12;60;16;44;750;371;379;30;15;15;85;;
2020;ENE - DIC;15/01/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN002;PREVENCIÓN FRENTE A LA VIOLENCIA FAMILIAR Y SEXUAL Y PROMOCIÓN DE RELACIONES DEMOCRÁTICAS ENTRE VARONES Y MUJERES;SER001;CENTRO EMERGENCIA MUJER ITINERANTE;061201;CAJAMARCA;SAN PABLO;SAN PABLO;CEM206;SAN PABLO;1;697;245;452;9;4;5;4;0;4;33;14;19;64;19;45;565;200;365;22;8;14;81;;
2020;ENE - DIC;15/01/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN002;PREVENCIÓN FRENTE A LA VIOLENCIA FAMILIAR Y SEXUAL Y PROMOCIÓN DE RELACIONES DEMOCRÁTICAS ENTRE VARONES Y MUJERES;SER001;CENTRO EMERGENCIA MUJER ITINERANTE;150901;LIMA PROVINCIA;OYON;OYON;CEM207;OYON;1;1,981;701;1,280;3;2;1;0;0;0;37;14;23;580;145;435;1,176;475;701;185;65;120;139;;
2020;ENE - DIC;15/01/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN002;PREVENCIÓN FRENTE A LA VIOLENCIA FAMILIAR Y SEXUAL Y PROMOCIÓN DE RELACIONES DEMOCRÁTICAS ENTRE VARONES Y MUJERES;SER001;CENTRO EMERGENCIA MUJER ITINERANTE;080201;CUSCO;ACOMAYO;ACOMAYO;CEM208;ACOMAYO;1;937;433;504;0;0;0;0;0;0;0;0;0;110;53;57;826;379;447;1;1;0;157;;
2020;ENE - DIC;15/01/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN002;PREVENCIÓN FRENTE A LA VIOLENCIA FAMILIAR Y SEXUAL Y PROMOCIÓN DE RELACIONES DEMOCRÁTICAS ENTRE VARONES Y MUJERES;SER001;CENTRO EMERGENCIA MUJER ITINERANTE;100701;HUANUCO;MARAÑON;HUACRACHUCO;CEM209;MARAÑON;1;557;319;238;186;90;96;96;46;50;38;26;12;62;44;18;171;109;62;4;4;0;108;;
2020;ENE - DIC;15/01/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN002;PREVENCIÓN FRENTE A LA VIOLENCIA FAMILIAR Y SEXUAL Y PROMOCIÓN DE RELACIONES DEMOCRÁTICAS ENTRE VARONES Y MUJERES;SER001;CENTRO EMERGENCIA MUJER ITINERANTE;150139;LIMA METROPOLITANA;LIMA;SANTA ROSA;CEM210;SANTA ROSA;1;1,643;1,164;479;0;0;0;0;0;0;307;157;150;274;241;33;1,062;766;296;0;0;0;118;;
2020;ENE - DIC;15/01/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN002;PREVENCIÓN FRENTE A LA VIOLENCIA FAMILIAR Y SEXUAL Y PROMOCIÓN DE RELACIONES DEMOCRÁTICAS ENTRE VARONES Y MUJERES;SER001;CENTRO EMERGENCIA MUJER ITINERANTE;021601;ANCASH;POMABAMBA;POMABAMBA;CEM211;POMABAMBA;1;867;405;462;0;0;0;0;0;0;45;15;30;165;69;96;626;310;316;31;11;20;92;;
2020;ENE - DIC;15/01/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN002;PREVENCIÓN FRENTE A LA VIOLENCIA FAMILIAR Y SEXUAL Y PROMOCIÓN DE RELACIONES DEMOCRÁTICAS ENTRE VARONES Y MUJERES;SER001;CENTRO EMERGENCIA MUJER ITINERANTE;230401;TACNA;TARATA;TARATA;CEM212;TARATA;1;908;366;542;0;0;0;20;12;8;0;0;0;202;95;107;501;204;297;185;55;130;59;;
2020;ENE - DIC;15/01/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN002;PREVENCIÓN FRENTE A LA VIOLENCIA FAMILIAR Y SEXUAL Y PROMOCIÓN DE RELACIONES DEMOCRÁTICAS ENTRE VARONES Y MUJERES;SER001;CENTRO EMERGENCIA MUJER ITINERANTE;240201;TUMBES;CONTRALMIRANTE VILLAR;ZORRITOS;CEM213;CONTRALMIRANTE VILLAR;1;743;590;153;0;0;0;0;0;0;0;0;0;185;140;45;538;445;93;20;5;15;32;;
2020;ENE - DIC;15/01/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN002;PREVENCIÓN FRENTE A LA VIOLENCIA FAMILIAR Y SEXUAL Y PROMOCIÓN DE RELACIONES DEMOCRÁTICAS ENTRE VARONES Y MUJERES;SER001;CENTRO EMERGENCIA MUJER ITINERANTE;150401;LIMA PROVINCIA;CANTA;CANTA;CEM214;CANTA;1;2,428;828;1,600;0;0;0;58;29;29;301;128;173;210;69;141;1,730;555;1,175;129;47;82;121;;
2020;ENE - DIC;15/01/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN002;PREVENCIÓN FRENTE A LA VIOLENCIA FAMILIAR Y SEXUAL Y PROMOCIÓN DE RELACIONES DEMOCRÁTICAS ENTRE VARONES Y MUJERES;SER001;CENTRO EMERGENCIA MUJER ITINERANTE;110401;ICA;PALPA;PALPA;CEM215;PALPA;1;1,208;434;774;0;0;0;28;9;19;241;96;145;218;67;151;621;235;386;100;27;73;130;;
2020;ENE - DIC;15/01/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN002;PREVENCIÓN FRENTE A LA VIOLENCIA FAMILIAR Y SEXUAL Y PROMOCIÓN DE RELACIONES DEMOCRÁTICAS ENTRE VARONES Y MUJERES;SER001;CENTRO EMERGENCIA MUJER ITINERANTE;210901;PUNO;MOHO;MOHO;CEM216;MOHO;1;945;272;673;0;0;0;6;5;1;4;2;2;66;7;59;798;231;567;71;27;44;76;;
2020;ENE - DIC;15/01/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN002;PREVENCIÓN FRENTE A LA VIOLENCIA FAMILIAR Y SEXUAL Y PROMOCIÓN DE RELACIONES DEMOCRÁTICAS ENTRE VARONES Y MUJERES;SER001;CENTRO EMERGENCIA MUJER ITINERANTE;100401;HUANUCO;HUACAYBAMBA;HUACAYBAMBA;CEM217;HUACAYBAMBA;1;562;220;342;0;0;0;0;0;0;0;0;0;242;67;175;309;152;157;11;1;10;51;;
2020;ENE - DIC;15/01/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN002;PREVENCIÓN FRENTE A LA VIOLENCIA FAMILIAR Y SEXUAL Y PROMOCIÓN DE RELACIONES DEMOCRÁTICAS ENTRE VARONES Y MUJERES;SER001;CENTRO EMERGENCIA MUJER ITINERANTE;150301;LIMA PROVINCIA;CAJATAMBO;CAJATAMBO;CEM218;CAJATAMBO;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
2020;ENE - DIC;15/01/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN002;PREVENCIÓN FRENTE A LA VIOLENCIA FAMILIAR Y SEXUAL Y PROMOCIÓN DE RELACIONES DEMOCRÁTICAS ENTRE VARONES Y MUJERES;SER001;CENTRO EMERGENCIA MUJER ITINERANTE;020701;ANCASH;CARLOS FERMIN FITZCARRALD;SAN LUIS;CEM219;CARLOS FERMIN FITZCARRALD;1;835;361;474;0;0;0;40;15;25;49;21;28;29;4;25;574;271;303;143;50;93;59;;
2020;ENE - DIC;15/01/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN002;PREVENCIÓN FRENTE A LA VIOLENCIA FAMILIAR Y SEXUAL Y PROMOCIÓN DE RELACIONES DEMOCRÁTICAS ENTRE VARONES Y MUJERES;SER001;CENTRO EMERGENCIA MUJER ITINERANTE;020301;ANCASH;ANTONIO RAYMONDI;LLAMELLIN;CEM220;ANTONIO RAYMONDI;1;88;31;57;0;0;0;0;0;0;0;0;0;16;6;10;63;25;38;9;0;9;15;;
2020;ENE - DIC;15/01/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN002;PREVENCIÓN FRENTE A LA VIOLENCIA FAMILIAR Y SEXUAL Y PROMOCIÓN DE RELACIONES DEMOCRÁTICAS ENTRE VARONES Y MUJERES;SER001;CENTRO EMERGENCIA MUJER ITINERANTE;061301;CAJAMARCA;SANTA CRUZ;SANTA CRUZ;CEM221;SANTA CRUZ;1;208;22;186;0;0;0;0;0;0;1;0;1;33;1;32;152;12;140;22;9;13;7;;
2020;ENE - DIC;15/01/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN002;PREVENCIÓN FRENTE A LA VIOLENCIA FAMILIAR Y SEXUAL Y PROMOCIÓN DE RELACIONES DEMOCRÁTICAS ENTRE VARONES Y MUJERES;SER001;CENTRO EMERGENCIA MUJER ITINERANTE;040801;AREQUIPA;LA UNION;COTAHUASI;CEM222;LA UNION;1;3,507;1,378;2,129;0;0;0;0;0;0;479;249;230;64;36;28;2,738;1,005;1,733;226;88;138;228;;
2020;ENE - DIC;15/01/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN002;PREVENCIÓN FRENTE A LA VIOLENCIA FAMILIAR Y SEXUAL Y PROMOCIÓN DE RELACIONES DEMOCRÁTICAS ENTRE VARONES Y MUJERES;SER001;CENTRO EMERGENCIA MUJER ITINERANTE;150118;LIMA METROPOLITANA;LIMA;LURIGANCHO;CEM223;CHOSICA;1;2,004;380;1,624;39;22;17;42;20;22;186;110;76;303;47;256;1,279;168;1,111;155;13;142;562;;
2020;ENE - DIC;15/01/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN002;PREVENCIÓN FRENTE A LA VIOLENCIA FAMILIAR Y SEXUAL Y PROMOCIÓN DE RELACIONES DEMOCRÁTICAS ENTRE VARONES Y MUJERES;SER001;CENTRO EMERGENCIA MUJER ITINERANTE;150109;LIMA METROPOLITANA;LIMA;CIENEGUILLA;CEM224;CIENEGUILLA;1;1,552;637;915;0;0;0;0;0;0;55;19;36;231;138;93;1,041;441;600;225;39;186;141;;
2020;ENE - DIC;15/01/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN002;PREVENCIÓN FRENTE A LA VIOLENCIA FAMILIAR Y SEXUAL Y PROMOCIÓN DE RELACIONES DEMOCRÁTICAS ENTRE VARONES Y MUJERES;SER001;CENTRO EMERGENCIA MUJER ITINERANTE;021701;ANCASH;RECUAY;RECUAY;CEM225;RECUAY;1;1,626;657;969;0;0;0;12;6;6;162;85;77;484;184;300;747;294;453;221;88;133;84;;
2020;ENE - DIC;15/01/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN002;PREVENCIÓN FRENTE A LA VIOLENCIA FAMILIAR Y SEXUAL Y PROMOCIÓN DE RELACIONES DEMOCRÁTICAS ENTRE VARONES Y MUJERES;SER001;CENTRO EMERGENCIA MUJER ITINERANTE;160107;LORETO;MAYNAS;NAPO;CEM226;NAPO;1;953;480;473;0;0;0;8;4;4;37;13;24;252;112;140;591;310;281;65;41;24;93;;
2020;ENE - DIC;15/01/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN002;PREVENCIÓN FRENTE A LA VIOLENCIA FAMILIAR Y SEXUAL Y PROMOCIÓN DE RELACIONES DEMOCRÁTICAS ENTRE VARONES Y MUJERES;SER001;CENTRO EMERGENCIA MUJER ITINERANTE;020201;ANCASH;AIJA;AIJA;CEM227;AIJA;1;147;62;85;0;0;0;33;17;16;61;31;30;16;1;15;30;9;21;7;4;3;11;;
2020;ENE - DIC;15/01/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN002;PREVENCIÓN FRENTE A LA VIOLENCIA FAMILIAR Y SEXUAL Y PROMOCIÓN DE RELACIONES DEMOCRÁTICAS ENTRE VARONES Y MUJERES;SER001;CENTRO EMERGENCIA MUJER ITINERANTE;021401;ANCASH;OCROS;OCROS;CEM228;OCROS;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
2020;ENE - DIC;15/01/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN002;PREVENCIÓN FRENTE A LA VIOLENCIA FAMILIAR Y SEXUAL Y PROMOCIÓN DE RELACIONES DEMOCRÁTICAS ENTRE VARONES Y MUJERES;SER001;CENTRO EMERGENCIA MUJER ITINERANTE;130301;LA LIBERTAD;BOLIVAR;BOLIVAR;CEM229;BOLIVAR;1;727;234;493;0;0;0;0;0;0;8;2;6;249;78;171;358;115;243;112;39;73;53;;
2020;ENE - DIC;15/01/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN002;PREVENCIÓN FRENTE A LA VIOLENCIA FAMILIAR Y SEXUAL Y PROMOCIÓN DE RELACIONES DEMOCRÁTICAS ENTRE VARONES Y MUJERES;SER001;CENTRO EMERGENCIA MUJER ITINERANTE;081001;CUSCO;PARURO;PARURO;CEM230;PARURO;1;255;126;129;0;0;0;0;0;0;0;0;0;23;7;16;232;119;113;0;0;0;94;;
2020;ENE - DIC;15/01/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN002;PREVENCIÓN FRENTE A LA VIOLENCIA FAMILIAR Y SEXUAL Y PROMOCIÓN DE RELACIONES DEMOCRÁTICAS ENTRE VARONES Y MUJERES;SER001;CENTRO EMERGENCIA MUJER ITINERANTE;250401;UCAYALI;PURUS;PURUS;CEM231;PURUS;1;446;155;291;0;0;0;4;2;2;23;5;18;134;30;104;268;111;157;17;7;10;56;;
2020;ENE - DIC;15/01/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN002;PREVENCIÓN FRENTE A LA VIOLENCIA FAMILIAR Y SEXUAL Y PROMOCIÓN DE RELACIONES DEMOCRÁTICAS ENTRE VARONES Y MUJERES;SER001;CENTRO EMERGENCIA MUJER ITINERANTE;010301;AMAZONAS;BONGARA;JUMBILLA;CEM232;BONGARA;1;1,028;336;692;0;0;0;39;20;19;99;40;59;286;136;150;491;111;380;113;29;84;112;;
2020;ENE - DIC;15/01/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN002;PREVENCIÓN FRENTE A LA VIOLENCIA FAMILIAR Y SEXUAL Y PROMOCIÓN DE RELACIONES DEMOCRÁTICAS ENTRE VARONES Y MUJERES;SER001;CENTRO EMERGENCIA MUJER ITINERANTE;160801;LORETO;PUTUMAYO;PUTUMAYO;CEM233;PUTUMAYO;1;998;370;628;0;0;0;145;68;77;120;52;68;280;74;206;301;99;202;152;77;75;91;;
2020;ENE - DIC;15/01/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN002;PREVENCIÓN FRENTE A LA VIOLENCIA FAMILIAR Y SEXUAL Y PROMOCIÓN DE RELACIONES DEMOCRÁTICAS ENTRE VARONES Y MUJERES;SER001;CENTRO EMERGENCIA MUJER ITINERANTE;020901;ANCASH;CORONGO;CORONGO;CEM234;CORONGO;1;2,078;749;1,329;0;0;0;145;81;64;92;44;48;133;21;112;1,608;559;1,049;100;44;56;92;;
2020;ENE - DIC;15/01/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN002;PREVENCIÓN FRENTE A LA VIOLENCIA FAMILIAR Y SEXUAL Y PROMOCIÓN DE RELACIONES DEMOCRÁTICAS ENTRE VARONES Y MUJERES;SER001;CENTRO EMERGENCIA MUJER ITINERANTE;120303;JUNIN;CHANCHAMAYO;PICHANAQUI;CEM235;PICHANAQUI;1;1,482;616;866;0;0;0;0;0;0;0;0;0;278;132;146;936;348;588;268;136;132;107;;
2020;ENE - DIC;15/01/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN002;PREVENCIÓN FRENTE A LA VIOLENCIA FAMILIAR Y SEXUAL Y PROMOCIÓN DE RELACIONES DEMOCRÁTICAS ENTRE VARONES Y MUJERES;SER001;CENTRO EMERGENCIA MUJER ITINERANTE;150132;LIMA METROPOLITANA;LIMA;SAN JUAN DE LURIGANCHO;CEM236;ZARATE;1;6,257;1,685;4,572;0;0;0;0;0;0;202;82;120;921;218;703;5,131;1,384;3,747;3;1;2;214;;
2020;ENE - DIC;15/01/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN002;PREVENCIÓN FRENTE A LA VIOLENCIA FAMILIAR Y SEXUAL Y PROMOCIÓN DE RELACIONES DEMOCRÁTICAS ENTRE VARONES Y MUJERES;SER001;CENTRO EMERGENCIA MUJER ITINERANTE;080105;CUSCO;CUSCO;SAN SEBASTIAN;CEM237;SAN SEBASTIAN;1;4,352;2,936;1,416;0;0;0;0;0;0;153;57;96;1,495;988;507;2,681;1,890;791;23;1;22;186;;
2020;ENE - DIC;15/01/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN002;PREVENCIÓN FRENTE A LA VIOLENCIA FAMILIAR Y SEXUAL Y PROMOCIÓN DE RELACIONES DEMOCRÁTICAS ENTRE VARONES Y MUJERES;SER001;CENTRO EMERGENCIA MUJER ITINERANTE;040520;AREQUIPA;CAYLLOMA;MAJES;CEM238;MAJES;1;2,670;1,164;1,506;0;0;0;32;22;10;917;446;471;667;260;407;1,013;422;591;41;14;27;109;;
2020;ENE - DIC;15/01/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN002;PREVENCIÓN FRENTE A LA VIOLENCIA FAMILIAR Y SEXUAL Y PROMOCIÓN DE RELACIONES DEMOCRÁTICAS ENTRE VARONES Y MUJERES;SER001;CENTRO EMERGENCIA MUJER ITINERANTE;040109;AREQUIPA;AREQUIPA;MARIANO MELGAR;CEM239;MARIANO MELGAR;1;2,937;1,371;1,566;0;0;0;0;0;0;1,224;715;509;423;161;262;1,124;435;689;166;60;106;163;;
2020;ENE - DIC;15/01/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN002;PREVENCIÓN FRENTE A LA VIOLENCIA FAMILIAR Y SEXUAL Y PROMOCIÓN DE RELACIONES DEMOCRÁTICAS ENTRE VARONES Y MUJERES;SER001;CENTRO EMERGENCIA MUJER ITINERANTE;130103;LA LIBERTAD;TRUJILLO;FLORENCIA DE MORA;CEM240;FLORENCIA DE MORA;1;2,706;2,319;387;0;0;0;0;0;0;0;0;0;1,245;1,153;92;1,448;1,165;283;13;1;12;86;;
2020;ENE - DIC;15/01/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN002;PREVENCIÓN FRENTE A LA VIOLENCIA FAMILIAR Y SEXUAL Y PROMOCIÓN DE RELACIONES DEMOCRÁTICAS ENTRE VARONES Y MUJERES;SER001;CENTRO EMERGENCIA MUJER ITINERANTE;150115;LIMA METROPOLITANA;LIMA;LA VICTORIA;CEM241;LA VICTORIA;1;4,038;1,923;2,115;0;0;0;0;0;0;51;0;51;1,015;406;609;2,879;1,502;1,377;93;15;78;216;;
2020;ENE - DIC;15/01/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN002;PREVENCIÓN FRENTE A LA VIOLENCIA FAMILIAR Y SEXUAL Y PROMOCIÓN DE RELACIONES DEMOCRÁTICAS ENTRE VARONES Y MUJERES;SER001;CENTRO EMERGENCIA MUJER ITINERANTE;150136;LIMA METROPOLITANA;LIMA;SAN MIGUEL;CEM242;SAN MIGUEL;1;3,981;2,418;1,563;0;0;0;103;42;61;67;3;64;1,228;794;434;2,372;1,512;860;211;67;144;196;;
2020;ENE - DIC;15/01/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN002;PREVENCIÓN FRENTE A LA VIOLENCIA FAMILIAR Y SEXUAL Y PROMOCIÓN DE RELACIONES DEMOCRÁTICAS ENTRE VARONES Y MUJERES;SER001;CENTRO EMERGENCIA MUJER ITINERANTE;170102;MADRE DE DIOS;TAMBOPATA;INAMBARI;CEM243;INAMBARI;1;828;271;557;0;0;0;0;0;0;4;0;4;257;84;173;558;180;378;9;7;2;188;;
2020;ENE - DIC;15/01/2021;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN002;PREVENCIÓN FRENTE A LA VIOLENCIA FAMILIAR Y SEXUAL Y PROMOCIÓN DE RELACIONES DEMOCRÁTICAS ENTRE VARONES Y MUJERES;SER001;CENTRO EMERGENCIA MUJER ITINERANTE;080107;CUSCO;CUSCO;SAYLLA;CEM244;SAYLLA;1;2,293;517;1,776;0;0;0;0;0;0;1;0;1;822;157;665;1,435;345;1,090;35;15;20;121;;
